# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.006281249999999818e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.758045726652171795e-03,1.000000000000000000e+01,-2.517099373938879499e-03,-5.108181239388796813e-02,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-2.829595840650936302e-03,1.000000000000000000e+01,-3.193945526262068763e-03,-6.768461523231891763e-02,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-2.692091650981083464e-03,-1.000000000000000000e+01,-1.885370298197576802e-03,1.308575228064491891e-01,8.000000000000000167e-03,1.000000000000000056e-01
4.000000000000000083e-02,-2.448826374016311279e-03,-1.000000000000000000e+01,5.143821497971901371e-04,2.399752447994766835e-01,8.000000000000000167e-03,0.000000000000000000e+00
5.000000000000000278e-02,-2.229296100915276104e-03,-1.000000000000000000e+01,2.784577721730836439e-03,2.270195571933646406e-01,7.000000000000000146e-03,-1.000000000000000056e-01
5.999999999999999778e-02,-2.031736114999893421e-03,-1.000000000000000000e+01,4.925216417603362970e-03,2.140638695872525976e-01,5.000000000000000104e-03,-2.000000000000000111e-01
7.000000000000000666e-02,-2.004047402098529072e-03,1.000000000000000000e+01,5.233411989537009937e-03,3.081955719336465505e-02,4.000000000000000083e-03,-1.000000000000000056e-01
8.000000000000000167e-02,-2.142841457071473048e-03,1.000000000000000000e+01,3.709164437531777339e-03,-1.524247552005232875e-01,4.000000000000000083e-03,0.000000000000000000e+00
8.999999999999999667e-02,-2.464876861593841371e-03,1.000000000000000000e+01,3.524737615876651770e-04,-3.356690675944112301e-01,5.000000000000000104e-03,1.000000000000000056e-01
1.000000000000000056e-01,-3.007059284155575666e-03,1.000000000000000000e+01,-4.836660038295327417e-03,-5.189133799882992282e-01,7.000000000000000146e-03,2.000000000000000111e-01
1.100000000000000006e-01,-3.432540245125116369e-03,1.000000000000000000e+01,-8.587884798182598631e-03,0.000000000000000000e+00,8.000000000000000167e-03,3.000000000000000444e-01
1.199999999999999956e-01,-2.815387714773897113e-03,-1.000000000000000000e+01,-3.060227240126827709e-03,5.527657558055770748e-01,8.000000000000000167e-03,2.000000000000000389e-01
1.300000000000000044e-01,-2.091777088286120561e-03,-1.000000000000000000e+01,4.264050372971151491e-03,7.324277613097979200e-01,8.000000000000000167e-03,1.000000000000000333e-01
1.400000000000000133e-01,-1.485426324350753481e-03,-1.000000000000000000e+01,1.145877111000800919e-02,7.194720737036858216e-01,8.000000000000000167e-03,2.775557561562891351e-17
1.499999999999999944e-01,-9.907426697108603041e-04,-1.000000000000000000e+01,1.852393497098374711e-02,7.065163860975737231e-01,7.000000000000000146e-03,-9.999999999999997780e-02
1.600000000000000033e-01,-6.022340810143128739e-04,-1.000000000000000000e+01,2.545954195589836266e-02,6.935606984914616246e-01,5.000000000000000104e-03,-1.999999999999999833e-01
1.700000000000000122e-01,-3.145092248137923451e-04,-1.000000000000000000e+01,3.226559206475185931e-02,6.806050108853495262e-01,2.000000000000000042e-03,-2.999999999999999889e-01
1.799999999999999933e-01,-1.222774775667874751e-04,-1.000000000000000000e+01,3.894208529754423359e-02,6.676493232792374277e-01,0.000000000000000000e+00,-4.000000000000000222e-01
1.900000000000000022e-01,-2.875556401830695473e-05,0.000000000000000000e+00,4.463757853033660516e-02,5.695493232792374627e-01,0.000000000000000000e+00,-4.000000000000000222e-01
2.000000000000000111e-01,-4.198110001347909201e-07,0.000000000000000000e+00,4.935207176312898097e-02,4.714493232792374422e-01,0.000000000000000000e+00,-4.000000000000000222e-01
2.099999999999999922e-01,-1.409474590287164157e-05,5.060539245605468750e+00,5.265468886151199179e-02,3.302617098383012761e-01,0.000000000000000000e+00,-3.493946075439453569e-01
2.200000000000000011e-01,-3.412637081422565733e-05,9.930728912353515625e+00,5.413076087508256196e-02,1.476072013570569608e-01,0.000000000000000000e+00,-2.500873184204102095e-01
2.300000000000000100e-01,-2.849203619195932560e-05,1.000000000000000000e+01,5.377438976471424908e-02,-3.563711103683098180e-02,0.000000000000000000e+00,-1.500873184204102040e-01
2.399999999999999911e-01,-5.028099525251242734e-06,1.000000000000000000e+01,5.158557553040706012e-02,-2.188814234307189244e-01,0.000000000000000000e+00,-5.008731842041019844e-02
2.500000000000000000e-01,-5.932545966465203663e-06,1.000000000000000000e+01,4.756431817216098812e-02,-4.021257358246068669e-01,4.991268157958980841e-04,4.991268157958980711e-02
2.600000000000000089e-01,-6.871385908173820579e-05,1.000000000000000000e+01,4.171061768997604002e-02,-5.853700482184948095e-01,1.998253631591796406e-03,1.499126815795898127e-01
2.700000000000000178e-01,-2.552174282975095657e-04,1.000000000000000000e+01,3.402447408385221583e-02,-7.686143606123827521e-01,4.497380447387695074e-03,2.499126815795898182e-01
2.800000000000000266e-01,-6.499497796176698268e-04,1.000000000000000000e+01,2.450588735378950861e-02,-9.518586730062706946e-01,7.996507263183592895e-03,3.499126815795898238e-01
2.899999999999999800e-01,-1.357564525860934347e-03,1.000000000000000000e+01,1.315485749978792182e-02,-1.135102985400158637e+00,8.000000000000000167e-03,4.499126815795898571e-01
2.999999999999999889e-01,-2.418394280756037268e-03,0.000000000000000000e+00,8.228276457863340637e-04,-1.233202985400158713e+00,8.000000000000000167e-03,4.499126815795898571e-01
