# Time, Reward, Input, RodPos, RodVel, ActPos, ActVel
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.005944634413949282e-03,0.000000000000000000e+00,4.000000000000000083e-03,0.000000000000000000e+00
1.000000000000000021e-02,-2.848841234648882316e-03,1.000000000000000000e+01,-2.857387758352828745e-03,-8.514431239388794981e-02,5.000000000000000104e-03,1.000000000000000056e-01
2.000000000000000042e-02,-1.373203793137883419e-03,1.000000000000000000e+01,-4.131970213551890148e-03,-1.274582455199061437e-01,7.000000000000000146e-03,2.000000000000000111e-01
2.999999999999999889e-02,-8.641481981794550725e-04,1.000000000000000000e+01,-5.200443856643960534e-03,-1.068473643092070491e-01,8.000000000000000167e-03,3.000000000000000444e-01
4.000000000000000083e-02,-7.796136740355996513e-04,0.000000000000000000e+00,-4.691715090346238251e-03,5.087287662977227343e-02,8.000000000000000167e-03,3.000000000000000444e-01
5.000000000000000278e-02,-2.523918368860038862e-04,-1.000000000000000000e+01,-2.025192099173295322e-03,2.666522991172942669e-01,8.000000000000000167e-03,2.000000000000000389e-01
5.999999999999999778e-02,1.622789343950059701e-04,-1.000000000000000000e+01,1.464891940783719006e-03,3.490084039957014328e-01,8.000000000000000167e-03,1.000000000000000333e-01
7.000000000000000666e-02,5.345540162489877426e-04,-1.000000000000000000e+01,4.825419104679613130e-03,3.360527163895893898e-01,8.000000000000000167e-03,2.775557561562891351e-17
8.000000000000000167e-02,8.032292514969476471e-04,-1.000000000000000000e+01,8.056389392514386183e-03,3.230970287834773469e-01,7.000000000000000146e-03,-9.999999999999997780e-02
8.999999999999999667e-02,9.270357929784013573e-04,-1.000000000000000000e+01,1.115780280428804033e-02,3.101413411773653039e-01,5.000000000000000104e-03,-1.999999999999999833e-01
1.000000000000000056e-01,9.391598099036603704e-04,-1.000000000000000000e+01,1.412965934000057211e-02,2.971856535712532610e-01,2.000000000000000042e-03,-2.999999999999999889e-01
1.100000000000000006e-01,8.905892322848288573e-04,-1.000000000000000000e+01,1.697195899965198498e-02,2.842299659651412180e-01,0.000000000000000000e+00,-4.000000000000000222e-01
1.199999999999999956e-01,9.882593618777033798e-04,0.000000000000000000e+00,1.883325865930339515e-02,1.861299659651411975e-01,0.000000000000000000e+00,-4.000000000000000222e-01
1.300000000000000044e-01,1.034452343965724117e-03,0.000000000000000000e+00,1.971355831895480609e-02,8.802996596514119088e-02,0.000000000000000000e+00,-4.000000000000000222e-01
1.400000000000000133e-01,1.029168178548890960e-03,0.000000000000000000e+00,1.961285797860621780e-02,-1.007003403485881576e-02,0.000000000000000000e+00,-4.000000000000000222e-01
1.499999999999999944e-01,8.012197278309956009e-04,1.000000000000000000e+01,1.767971451431874993e-02,-1.933143464287467583e-01,0.000000000000000000e+00,-3.000000000000000444e-01
1.600000000000000033e-01,5.780212664544866902e-04,1.000000000000000000e+01,1.391412792609240251e-02,-3.765586588226347287e-01,0.000000000000000000e+00,-2.000000000000000389e-01
1.700000000000000122e-01,3.316489816122502850e-04,1.000000000000000000e+01,8.316098213927175520e-03,-5.598029712165226712e-01,0.000000000000000000e+00,-1.000000000000000333e-01
1.799999999999999933e-01,3.531905793910544326e-05,1.000000000000000000e+01,8.856253778230689655e-04,-7.430472836104106138e-01,0.000000000000000000e+00,-2.775557561562891351e-17
1.900000000000000022e-01,-3.212397646376223895e-04,1.000000000000000000e+01,-8.377290582219917153e-03,0.000000000000000000e+00,9.999999999999998040e-04,9.999999999999997780e-02
2.000000000000000111e-01,-2.176630791116300272e-04,1.000000000000000000e+01,-6.112849913771017246e-03,2.264440668448899907e-01,3.000000000000000062e-03,1.999999999999999833e-01
2.099999999999999922e-01,-3.507306321515623498e-05,-1.000000000000000000e+01,-1.020170189739249417e-03,5.092679724031767829e-01,4.000000000000000083e-03,9.999999999999997780e-02
